2026-01-30 23:29:27,725 - news_collector - WARNING - No entries found in Юга.ру
2026-01-30 23:29:27,725 - news_collector - WARNING - No entries found in НГС54
2026-01-30 23:29:27,741 - news_collector - WARNING - No entries found in 161.ру (Ростов)
2026-01-30 23:29:28,050 - news_collector - WARNING - No entries found in Кавказский Узел
2026-01-30 23:29:28,169 - news_collector - WARNING - No entries found in Блокнот Краснодар
2026-01-30 23:29:28,546 - news_collector - WARNING - No entries found in Волгоградская Правда
2026-01-30 23:29:28,673 - news_collector - WARNING - No entries found in Кубань 24
2026-01-30 23:29:28,673 - news_collector - WARNING - No entries found in Ставропольская правда
2026-01-30 23:29:28,673 - news_collector - WARNING - No entries found in Грозный Информ
2026-01-30 23:29:28,673 - news_collector - WARNING - No entries found in Сочи Стрим
2026-01-30 23:29:29,096 - news_collector - WARNING - No entries found in ДВ.Лэнд
2026-01-30 23:29:29,356 - news_collector - WARNING - No entries found in Бизнес-Онлайн (Казань)
2026-01-30 23:29:29,430 - news_collector - WARNING - No entries found in Крым 24
2026-01-30 23:29:35,865 - news_collector - WARNING - No entries found in НН.Ру (Нижний)
2026-01-30 23:29:36,142 - news_collector - WARNING - No entries found in Волга Ньюс
2026-01-30 23:29:36,295 - news_collector - WARNING - No entries found in Уфа1 (Башкирия)
2026-01-30 23:29:36,697 - news_collector - WARNING - No entries found in Татар-информ
2026-01-30 23:29:36,780 - news_collector - WARNING - No entries found in Первый Самарский
2026-01-30 23:29:37,173 - news_collector - WARNING - No entries found in ПензаИнформ
2026-01-30 23:29:37,609 - news_collector - WARNING - No entries found in Саратов 24
2026-01-30 23:29:38,065 - news_collector - WARNING - No entries found in Марийская правда
2026-01-30 23:29:38,172 - news_collector - WARNING - No entries found in VL.ru (Владивосток)
2026-01-30 23:29:38,172 - news_collector - WARNING - No entries found in Про Город (Чувашия)
2026-01-30 23:29:38,282 - news_collector - WARNING - No entries found in Восток-Медиа
2026-01-30 23:29:38,332 - news_collector - WARNING - No entries found in Амур.инфо
2026-01-30 23:29:39,080 - news_collector - WARNING - No entries found in Сахалин.Инфо
2026-01-30 23:29:39,098 - news_collector - WARNING - No entries found in Хабаровский край
2026-01-30 23:29:39,098 - news_collector - WARNING - No entries found in Якутия 24
2026-01-30 23:29:39,199 - news_collector - WARNING - No entries found in ПримаМедиа
2026-01-30 23:29:39,213 - news_collector - WARNING - No entries found in Магаданская правда
2026-01-30 23:29:39,255 - news_collector - WARNING - No entries found in Камчатка-Информ
2026-01-30 23:29:39,256 - news_collector - INFO - ⚡ DONE: 0 articles in 54.6s
2026-01-30 23:29:39,257 - utils - INFO - ✅ Collection complete: 0 new articles
2026-01-30 23:29:39,257 - utils - INFO - ℹ️  No new articles to process
2026-01-30 23:29:39,257 - utils - INFO - 
⏳ Next check in 30 minutes...
2026-01-30 23:29:39,258 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:29:44,623 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:29:45,077 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/sendMessage "HTTP/1.1 200 OK"
2026-01-30 23:29:52,435 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:29:52,854 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/answerCallbackQuery "HTTP/1.1 200 OK"
2026-01-30 23:29:52,976 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/editMessageText "HTTP/1.1 200 OK"
2026-01-30 23:30:00,132 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:30:00,557 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/answerCallbackQuery "HTTP/1.1 200 OK"
2026-01-30 23:30:00,671 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/editMessageText "HTTP/1.1 200 OK"
2026-01-30 23:30:02,103 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:30:02,208 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/answerCallbackQuery "HTTP/1.1 200 OK"
